tid,source_id,sector,sector_count,sector_list,pool_priority_score,verified_priority_score,st_tmag,st_teff,st_rad,ra,dec,exotic_target_theme,exotic_target_score,exotic_target_reason,estimated_luminosity_lsun,estimated_mass_msun,hz_center_au,hz_center_period_days,sector_count_resolved
44560052,TIC 44560052,57,1,57,35.176093333333334,43.17609333333333,9.91804,3916.0,0.618508,7.83372754586124,33.6270279898583,LOW_PRIORITY,59.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.0810505722473198,0.6335458570138561,0.2846938219338801,69.70569490401063,1
51942109,TIC 51942109,57,1,57,31.89083666666667,39.89083666666667,10.2701,4125.0,0.632043,3.33957827744598,15.89408811895,LOW_PRIORITY,59.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1042038520130918,0.6467095801640007,0.322806214334687,83.3006532976909,1
303241161,TIC 303241161,57,1,57,31.38174,39.38173999999999,10.3152,4118.0,0.670746,5.54508110059183,15.5472732364306,LOW_PRIORITY,59.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1165618045417188,0.6842742335204626,0.3414114885907017,88.08304667834047,1
406770227,TIC 406770227,17,1,17,33.84535666666666,41.84535666666666,10.0213,3963.0,0.671111,5.81243823506764,54.7520269632304,LOW_PRIORITY,59.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1000874706608782,0.6846279722877123,0.316366039044772,78.5502715158467,1
22569262,TIC 22569262,17,1,17,29.77397000000001,37.773970000000006,10.4188,4238.0,0.690083,3.14431241540541,34.2670748715323,LOW_PRIORITY,59.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1384016212266099,0.7030015173146352,0.3720236836904472,98.8480204574688,1
303194523,TIC 303194523,57,1,57,27.908293333333333,35.90829333333333,10.6654,4295.47,0.730119,4.89213888703876,17.7974877259555,LOW_PRIORITY,56.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1635026409092392,0.7416926372062956,0.4043545979820673,109.0490331960802,1
115480517,TIC 115480517,17,1,17,30.22948,38.22948,10.7453,3998.0,0.713932,7.45725697729517,36.5031918943614,LOW_PRIORITY,56.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1173220293007421,0.7260624988374859,0.3425230347009412,85.92863170886747,1
194258999,TIC 194258999,17,1,17,30.877963333333334,38.87796333333333,10.8311,3994.0,0.618097,1.9224722233657,41.331893728179,LOW_PRIORITY,56.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.0875871154732363,0.633145907311925,0.295951204547703,73.90409285145496,1
257303702,TIC 257303702,43,1,43,31.003533333333333,39.00353333333334,10.7463,3982.0,0.64946,7.62194742018115,4.33903555952655,LOW_PRIORITY,56.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.0955442486374441,0.6636281316572393,0.3091023271304248,77.05152573512925,1
440635126,TIC 440635126,17,1,17,28.34272,36.34272,10.9283,4172.0,0.684408,6.5408872097952,25.191089796138,LOW_PRIORITY,56.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1278503920179985,0.6975082094301072,0.3575617317583056,93.5065666286292,1
150904278,TIC 150904278,57,1,57,26.894170000000003,34.89417,10.9889,4277.0,0.717523,4.42998217043492,21.0013889724253,LOW_PRIORITY,56.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1552113101992003,0.7295314776644661,0.3939686665195601,105.74521647395224,1
201503102,TIC 201503102,17,3,"17,57,84",29.53296,53.53296,10.0684,4409.0,0.711844,0.652005603512046,51.9452319299075,LOW_PRIORITY,56.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1725141661035556,0.7240450476181912,0.4153482467804043,114.9015807075476,3
461590771,TIC 461590771,18,4,"18,20,25,26",27.91070333333333,59.91070333333333,10.3933,4524.37,0.647968,5.07234973713949,86.3414209129815,LOW_PRIORITY,56.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1585018311050174,0.6621797274758119,0.3981228844276819,112.7529717461124,4
